"Site_ID","Sample_ID","Bout","Species","d18O.bound","d2H.bound"
"CLBJ_tower","23-084_CLBJ6-C-1","CLBJ6","Smilax bona-nox",TRUE,TRUE
"CLBJ_tower","23-084_CLBJ6-C-2","CLBJ6","Smilax bona-nox",TRUE,TRUE
"CLBJ_tower","23-084_CLBJ6-C-3","CLBJ6","Smilax bona-nox",TRUE,TRUE
"CLBJ_tower","23-084_CLBJ6-C-4","CLBJ6","Smilax bona-nox",TRUE,TRUE
"CLBJ_tower","23-084_CLBJ6-C-5","CLBJ6","Smilax bona-nox",TRUE,TRUE
"CLBJ_tower","23-084_CLBJ6-D-1","CLBJ6","Schizachyrium scoparium",TRUE,TRUE
"CLBJ_tower","23-084_CLBJ6-D-3","CLBJ6","Schizachyrium scoparium",TRUE,FALSE
"CLBJ_tower","23-084_CLBJ6-D-4","CLBJ6","Schizachyrium scoparium",TRUE,TRUE
"CLBJ_tower","23-084_CLBJ6-D-5","CLBJ6","Schizachyrium scoparium",TRUE,TRUE
"CLBJ_tower","23-084_CLBJ6-E-3","CLBJ6","Quercus stellata",TRUE,TRUE
